PACB,Health Care,Pacific Biosciences of California Inc
PACW,Financials,PacWest Bancorp
PAGP,Energy,Plains GP Holdings LP
PAHC,Health Care,Phibro Animal Health Corp
PALI,Health Care,Palisade Bio Inc
PALT,Communication Services,Paltalk Inc
PANL,Industrials,Pangaea Logistics Solutions Ltd
PANW,Information Technology,Palo Alto Networks Inc
PARA,Communication Services,Paramount Global
PARAA,Communication Services,Paramount Global
PASG,Health Care,Passage Bio Inc
PATI,Industrials,Patriot Transportation Holding Inc
PATK,Consumer Discretionary,Patrick Industries Inc
PAVM,Health Care,PAVmed Inc
PAVS,Consumer Staples,Paranovus Entertainment Technology Ltd
PAX,Financials,Patria Investments Ltd
PAYO,Financials,Payoneer Global Inc
PAYS,Financials,Paysign Inc
PAYX,Industrials,Paychex Inc
PBAX,NULL,Phoenix Biotech Acquisition Corp
PBBK,Financials,PB Bankshares Inc
PBFS,Financials,Pioneer Bancorp Inc
PBHC,Financials,Pathfinder Bancorp Inc (MARYLAND)
PBLA,Health Care,Panbela Therapeutics Inc
PBPB,Consumer Discretionary,Potbelly Corp
PBTS,Information Technology,Powerbridge Technologies Co Ltd
PBYI,Health Care,Puma Biotechnology Inc
PCAR,Industrials,Paccar Inc
PCB,Financials,PCB Bancorp
PCCT,NULL,Perception Capital Corp II
PCH,Real Estate,Potlatchdeltic Corp
PCRX,Health Care,Pacira Biosciences Inc
PCSA,Health Care,Processa Pharmaceuticals Inc
PCT,Materials,Purecycle Technologies Inc
PCTI,Information Technology,PCTEL Inc
PCTY,Industrials,Paylocity Holding Corp
PCVX,Health Care,Vaxcyte Inc
PCYG,Information Technology,Park City Group Inc
PCYO,Utilities,Pure Cycle Corp
PDCE,Energy,PDC Energy Inc
PDCO,Health Care,Patterson Companies Inc
PDD,Consumer Discretionary,PDD Holdings Inc
PDEX,Health Care,Pro-Dex Inc
PDFS,Information Technology,PDF Solutions Inc
PDLB,Financials,Ponce Financial Group Inc
PDSB,Health Care,PDS Biotechnology Corp
PEBK,Financials,Peoples Bancorp of North Carolina Inc
PEBO,Financials,Peoples Bancorp Inc
PECO,Real Estate,Phillips Edison & Co Inc
PEGA,Information Technology,Pegasystems Inc
PEGR,NULL,Project Energy Reimagined Acquisition Corp
PEGY,Industrials,Pineapple Energy Inc
PENN,Consumer Discretionary,PENN Entertainment Inc
PEP,Consumer Staples,PepsiCo Inc
PEPG,Health Care,PepGen Inc
PEPL,NULL,PepperLime Health Acquisition Corp
PERI,Communication Services,Perion Network Ltd
PESI,Industrials,Perma-Fix Environmental Services Inc
PET,Consumer Discretionary,Wag! Group Co
PETQ,Health Care,PetIQ Inc
PETS,Consumer Discretionary,Petmed Express Inc
PETV,Health Care,PetVivo Holdings Inc
PETZ,Consumer Staples,TDH Holdings Inc
PEV,Consumer Discretionary,Phoenix Motor Inc
PFBC,Financials,Preferred Bank
PFC,Financials,Premier Financial Corp (OHIO)
PFG,Financials,Principal Financial Group Inc
PFIE,Energy,Profire Energy Inc
PFIN,Industrials,P&F Industries Inc
PFIS,Financials,Peoples Financial Services Corp
PFMT,Industrials,Performant Financial Corp
PFSW,Information Technology,PFSweb Inc
PFTA,NULL,Portage Fintech Acquisition Corp
PFX,Financials,PhenixFIN Corp
PGC,Financials,Peapack-Gladstone Financial Corp
PGEN,Health Care,Precigen Inc
PGNY,Health Care,Progyny Inc
PGY,Information Technology,Pagaya Technologies Ltd
PHAR,Health Care,Pharming Group NV
PHAT,Health Care,Phathom Pharmaceuticals Inc
PHIO,Health Care,Phio Pharmaceuticals Corp
PHUN,Information Technology,Phunware Inc
PHVS,Health Care,Pharvaris NV
PI,Information Technology,Impinj Inc
PIII,Health Care,P3 Health Partners Inc
PIK,Consumer Discretionary,Kidpik Corp
PINC,Health Care,Premier Inc
PIRS,Health Care,Pieris Pharmaceuticals Inc
PIXY,Industrials,ShiftPixy Inc
PKBK,Financials,Parke Bancorp Inc
PKOH,Industrials,Park Ohio Holdings Corp
PLAB,Information Technology,Photronics Inc
PLAO,NULL,Patria Latin American Opportunity Acquisition Corp
PLAY,Consumer Discretionary,Dave & Buster's Entertainment Inc
PLBC,Financials,Plumas Bancorp
PLBY,Consumer Discretionary,Plby Group Inc
PLCE,Consumer Discretionary,Children's Place Inc
PLL,Materials,Piedmont Lithium Inc
PLMI,NULL,Plum Acquisition I Corp
PLMR,Financials,Palomar Holdings Inc
PLPC,Industrials,Preformed Line Products Co
PLRX,Health Care,Pliant Therapeutics Inc
PLSE,Health Care,Pulse Biosciences Inc
PLTK,Communication Services,Playtika Holding Corp
PLTN,NULL,Plutonian Acquisition Corp
PLUG,Industrials,Plug Power Inc
PLUR,Health Care,Pluri Inc
PLUS,Information Technology,ePlus inc
PLXS,Information Technology,Plexus Corp
PLYA,Consumer Discretionary,Playa Hotels & Resorts NV
PMCB,Health Care,PharmaCyte Biotech Inc
PMD,Health Care,Psychemedics Corp
PMGM,NULL,Priveterra Acquisition Corp
PMN,Health Care,ProMIS Neurosciences Inc
PMTS,Information Technology,CPI Card Group Inc
PMVP,Health Care,PMV Pharmaceuticals Inc
PNAC,NULL,Prime Number Acquisition I Corp
PNBK,Financials,Patriot National Bancorp Inc
PNFP,Financials,Pinnacle Financial Partners Inc
PNRG,Energy,Primeenergy Resources Corp
PNT,Health Care,POINT Biopharma Global Inc
PNTG,Health Care,Pennant Group Inc
POAI,Health Care,Predictive Oncology Inc
POCI,Health Care,Precision Optics Corporation Inc
PODD,Health Care,Insulet Corp
POET,Information Technology,POET Technologies Inc
POLA,Industrials,Polar Power Inc
POOL,Consumer Discretionary,Pool Corp
POWI,Information Technology,Power Integrations Inc
POWL,Industrials,Powell Industries Inc
POWW,Consumer Discretionary,Ammo Inc
PPBI,Financials,Pacific Premier Bancorp Inc
PPBT,Health Care,Purple Biotech Ltd
PPC,Consumer Staples,Pilgrims Pride Corp
PPHP,NULL,PHP Ventures Acquisition Corp
PPIH,Industrials,Perma-Pipe International Holdings Inc
PPSI,Industrials,Pioneer Power Solutions Inc
PPTA,Materials,Perpetua Resources Corp
PPYA,NULL,Papaya Growth Opportunity Corp I
PRAA,Financials,PRA Group Inc
PRAX,Health Care,Praxis Precision Medicines Inc
PRCH,Information Technology,Porch Group Inc
PRCT,Health Care,PROCEPT BioRobotics Corp
PRDO,Consumer Discretionary,Perdoceo Education Corp
PRDS,Health Care,Pardes Biosciences Inc
PRE,Health Care,Prenetics Global Ltd
PRFT,Information Technology,Perficient Inc
PRFX,Health Care,PainReform Ltd
PRGS,Information Technology,Progress Software Corp
PRLD,Health Care,Prelude Therapeutics Inc
PRLH,NULL,Pearl Holdings Acquisition Corp
PRME,Health Care,Prime Medicine Inc
PROC,Health Care,Procaps Group SA
PROF,Health Care,Profound Medical Corp
PROK,Health Care,ProKidney Corp
PROV,Financials,Provident Financial Holdings Inc
PRPH,Health Care,Prophase Labs Inc
PRPL,Consumer Discretionary,Purple Innovation Inc
PRPO,Health Care,Precipio Inc
PRQR,Health Care,ProQR Therapeutics NV
PRSO,Information Technology,Peraso Inc
PRSR,NULL,Prospector Capital Corp
PRST,Information Technology,Presto Automation Inc
PRTA,Health Care,Prothena Corporation PLC
PRTC,Health Care,PureTech Health PLC
PRTG,Health Care,Portage Biotech Inc
PRTH,Financials,Priority Technology Holdings Inc
PRTK,Health Care,Paratek Pharmaceuticals Inc
PRTS,Consumer Discretionary,Carparts.Com Inc
PRVA,Health Care,Privia Health Group Inc
PSHG,Industrials,Performance Shipping Inc
PSMT,Consumer Staples,PriceSmart Inc
PSNL,Health Care,Personalis Inc
PSNY,Consumer Discretionary,Polestar Automotive Holding Uk Plc
PSTV,Health Care,Plus Therapeutics Inc
PSTX,Health Care,Poseida Therapeutics Inc
PT,Financials,Pintec Technology Holdings Ltd
PTC,Information Technology,PTC Inc
PTCT,Health Care,PTC Therapeutics Inc
PTE,Health Care,PolarityTE Inc
PTEN,Energy,Patterson-UTI Energy Inc
PTGX,Health Care,Protagonist Therapeutics Inc
PTHR,NULL,Pono Capital Three Inc
PTIX,Health Care,Protagenic Therapeutics Inc
PTLO,Consumer Discretionary,Portillos Inc
PTON,Consumer Discretionary,Peloton Interactive Inc
PTPI,Health Care,Petros Pharmaceuticals Inc
PTRA,Industrials,Proterra Inc
PTRS,Financials,Partners Bancorp
PTSI,Industrials,PAM Transportation Services Inc
PTVE,Materials,Pactiv Evergreen Inc
PTWO,NULL,Pono Capital Two Inc
PUBM,Communication Services,PubMatic Inc
PUCK,NULL,Goal Acquisitions Corp
PULM,Health Care,Pulmatrix Inc
PUYI,Financials,Puyi Inc
PVBC,Financials,Provident Bancorp Inc (Maryland)
PWFL,Information Technology,PowerFleet Inc
PWOD,Financials,Penns Woods Bancorp Inc
PWP,Financials,Perella Weinberg Partners
PWUP,NULL,PowerUp Acquisition Corp
PXLW,Information Technology,Pixelworks Inc
PXMD,Health Care,PaxMedica Inc
PXS,Industrials,Pyxis Tankers Inc
PYCR,Industrials,Paycor HCM Inc
PYPD,Health Care,PolyPid Ltd
PYPL,Financials,PayPal Holdings Inc
PYR,Industrials,Pyrogenesis Canada Inc
PYXS,Health Care,Pyxis Oncology Inc
PZZA,Consumer Discretionary,Papa John's International Inc
QCOM,Information Technology,Qualcomm Inc
QCRH,Financials,QCR Holdings Inc
QDEL,Health Care,QuidelOrtho Corp
QDRO,NULL,Quadro Acquisition One Corp
QFIN,Financials,Qifu Technology Inc
QH,Industrials,Quhuo Ltd
QIPT,Health Care,Quipt Home Medical Corp
QLGN,Health Care,Qualigen Therapeutics Inc
QLI,Health Care,Qilian International Holding Group Ltd
QLYS,Information Technology,Qualys Inc
QMCO,Information Technology,Quantum Corp
QNCX,Health Care,Quince Therapeutics Inc
QNRX,Health Care,Quoin Pharmaceuticals Ltd
QNST,Communication Services,Quinstreet Inc
QOMO,NULL,Qomolangma Acquisition Corp
QRHC,Industrials,Quest Resource Holding Corp
QRTEA,Consumer Discretionary,Qurate Retail Inc
QRTEB,Consumer Discretionary,Qurate Retail Inc
QRVO,Information Technology,Qorvo Inc
QSG,Consumer Discretionary,QuantaSing Group Ltd
QSI,Health Care,Quantum-Si Inc
QTEK,Industrials,QualTek Services Inc
QTRX,Health Care,Quanterix Corp
QUBT,Information Technology,Quantum Computing Inc
QUIK,Information Technology,Quicklogic Corp
QURE,Health Care,Uniqure NV
RACY,NULL,Relativity Acquisition Corp
RADI,Communication Services,Radius Global Infrastructure Inc
RAIL,Industrials,FreightCar America Inc
RAIN,Health Care,Rain Oncology Inc
RANI,Health Care,Rani Therapeutics Holdings Inc
RAPT,Health Care,Rapt Therapeutics Inc
RARE,Health Care,Ultragenyx Pharmaceutical Inc
RAVE,Consumer Discretionary,Rave Restaurant Group Inc
RAYA,Industrials,Erayak Power Solution Group Inc
RBB,Financials,RBB Bancorp
RBBN,Information Technology,Ribbon Communications Inc
RBCAA,Financials,Republic Bancorp Inc
RBKB,Financials,Rhinebeck Bancorp Inc
RCAC,NULL,Revelstone Capital Acquisition Corp
RCAT,Information Technology,Red Cat Holdings Inc
RCEL,Health Care,AVITA Medical Inc
RCKT,Health Care,Rocket Pharmaceuticals Inc
RCKY,Consumer Discretionary,Rocky Brands Inc
RCLF,NULL,Rosecliff Acquisition Corp I
RCM,Health Care,R1 RCM Holdco Inc
RCMT,Industrials,R C M Technologies Inc
RCON,Energy,Recon Technology Ltd
RCRT,Industrials,Recruiter.Com Group Inc
RDCM,Information Technology,Radcom Ltd
RDFN,Real Estate,Redfin Corp
RDHL,Health Care,Redhill Biopharma Ltd
RDI,Communication Services,Reading International Inc
RDIB,Communication Services,Reading International Inc
RDNT,Health Care,RadNet Inc
RDVT,Industrials,Red Violet Inc
RDWR,Information Technology,Radware Ltd
REAL,Consumer Discretionary,RealReal Inc
REAX,Real Estate,Real Brokerage Inc
REBN,Consumer Staples,Reborn Coffee Inc
REE,Consumer Discretionary,REE Automotive Ltd
REFI,Financials,Chicago Atlantic Real Estate Finance Inc
REFR,Information Technology,Research Frontiers Inc
REG,Real Estate,Regency Centers Corp
REGN,Health Care,Regeneron Pharmaceuticals Inc
REKR,Information Technology,Rekor Systems Inc
RELI,Financials,Reliance Global Group Inc
RELL,Information Technology,Richardson Electronics Ltd
RELY,Financials,Remitly Global Inc
RENE,NULL,Cartesian Growth Corporation II
RENT,Consumer Discretionary,Rent the Runway Inc
REPL,Health Care,Replimune Group Inc
RETA,Health Care,Reata Pharmaceuticals Inc
RETO,Materials,ReTo Eco-Solutions Inc
REUN,Health Care,Reunion Neuroscience Inc
REVB,Health Care,Revelation Biosciences Inc
REYN,Consumer Staples,Reynolds Consumer Products Inc
RFAC,NULL,RF Acquisition Corp
RFIL,Information Technology,RF Industries Ltd
RGC,Health Care,Regencell Bioscience Holdings Ltd
RGCO,Utilities,RGC Resources Inc
RGEN,Health Care,Repligen Corp
RGF,Consumer Staples,Real Good Food Company Inc
RGLD,Materials,Royal Gold Inc
RGLS,Health Care,Regulus Therapeutics Inc
RGNX,Health Care,Regenxbio Inc
RGP,Industrials,Resources Connection Inc
RGTI,Information Technology,Rigetti Computing Inc
RIBT,Consumer Staples,RiceBran Technologies
RICK,Consumer Discretionary,RCI Hospitality Holdings Inc
RIDE,Consumer Discretionary,Lordstown Motors Corp
RIGL,Health Care,Rigel Pharmaceuticals Inc
RILY,Financials,B Riley Financial Inc
RIOT,Information Technology,Riot Platforms Inc
RIVN,Consumer Discretionary,Rivian Automotive Inc
RKDA,Consumer Staples,Arcadia Biosciences Inc
RKLB,Industrials,Rocket Lab USA Inc
RLAY,Health Care,Relay Therapeutics Inc
RLMD,Health Care,Relmada Therapeutics Inc
RLYB,Health Care,Rallybio Corp
RMBI,Financials,Richmond Mutual Bancorporation Inc
RMBL,Consumer Discretionary,RumbleOn Inc
RMBS,Information Technology,Rambus Inc
RMCF,Consumer Staples,Rocky Mountain Chocolate Factory Inc (Delaware)
RMGC,NULL,RMG Acquisition Corp III
RMNI,Information Technology,Rimini Street Inc
RMR,Real Estate,RMR Group Inc
RMTI,Health Care,Rockwell Medical Inc
RNA,Health Care,Avidity Biosciences Inc
RNAZ,Health Care,Transcode Therapeutics Inc
RNLX,Health Care,Renalytix PLC
RNST,Financials,Renasant Corp
RNW,Utilities,Renew Energy Global PLC
RNXT,Health Care,RenovoRx Inc
ROAD,Industrials,Construction Partners Inc
ROC,NULL,ROC Energy Acquisition Corp
ROCC,Energy,Ranger Oil Corp
ROCK,Industrials,Gibraltar Industries Inc
ROCL,NULL,Roth CH Acquisition V Co
ROIC,Real Estate,Retail Opportunity Investments Corp
ROIV,Health Care,Roivant Sciences Ltd
ROKU,Communication Services,Roku Inc
ROOT,Financials,Root Inc
ROSE,NULL,Rose Hill Acquisition Corp
ROST,Consumer Discretionary,Ross Stores Inc
ROVR,Consumer Discretionary,Rover Group Inc
RPAY,Financials,Repay Holdings Corp
RPD,Information Technology,Rapid7 Inc
RPHM,Health Care,Reneo Pharmaceuticals Inc
RPID,Health Care,Rapid Micro Biosystems Inc
RPRX,Health Care,Royalty Pharma PLC
RPTX,Health Care,Repare Therapeutics Inc
RRBI,Financials,Red River Bancshares Inc
RRGB,Consumer Discretionary,Red Robin Gourmet Burgers Inc
RRR,Consumer Discretionary,Red Rock Resorts Inc
RSLS,Health Care,ReShape Lifesciences Inc
RSSS,Information Technology,Research Solutions Inc
RSVR,Communication Services,Reservoir Media Inc
RTC,Information Technology,Baijiayun Group Ltd
RTL,Real Estate,Necessity Retail REIT Inc
RUM,Communication Services,Rumble Inc
RUN,Industrials,Sunrun Inc
RUSHA,Industrials,Rush Enterprises Inc
RUSHB,Industrials,Rush Enterprises Inc
RUTH,Consumer Discretionary,Ruth's Hospitality Group Inc
RVLP,Health Care,RVL Pharmaceuticals PLC
RVMD,Health Care,Revolution Medicines Inc
RVNC,Health Care,Revance Therapeutics Inc
RVPH,Health Care,"Reviva Pharmaceuticals Holdings, Inc."
RVSB,Financials,Riverview Bancorp Inc
RVSN,Information Technology,Rail Vision Ltd
RVYL,Financials,Ryvyl Inc
RWAY,Financials,Runway Growth Finance Corp
RWLK,Health Care,Rewalk Robotics Ltd
RWOD,NULL,Redwoods Acquisition Corp
RXDX,Health Care,Prometheus Biosciences Inc
RXRX,Health Care,Recursion Pharmaceuticals Inc
RXST,Health Care,Rxsight Inc
RXT,Information Technology,Rackspace Technology Inc
RYAAY,Industrials,Ryanair Holdings PLC
RYTM,Health Care,Rhythm Pharmaceuticals Inc
RZLT,Health Care,Rezolute Inc
SABR,Consumer Discretionary,Sabre Corp
SABS,Health Care,SAB Biotherapeutics Inc
SAFT,Financials,Safety Insurance Group Inc
SAGA,NULL,Sagaliam Acquisition Corp
SAGE,Health Care,SAGE Therapeutics Inc
SAI,Information Technology,SAI.TECH Global Corp
SAIA,Industrials,Saia Inc
SAL,Financials,Salisbury Bancorp Inc
SALM,Communication Services,Salem Media Group Inc
SAMA,NULL,Schultze Special Purpose Acquisition Corp II
SAMG,Financials,Silvercrest Asset Management Group Inc
SANA,Health Care,Sana Biotechnology Inc
SANG,Information Technology,Sangoma Technologies Corp
SANM,Information Technology,Sanmina Corp
SANW,Consumer Staples,S&W Seed Co
SASI,Information Technology,Sigma Additive Solutions Inc
SASR,Financials,Sandy Spring Bancorp Inc
SATL,Industrials,Satellogic Inc
SATS,Communication Services,EchoStar Corp
SAVA,Health Care,Cassava Sciences Inc
SBAC,Real Estate,SBA Communications Corp
SBCF,Financials,Seacoast Banking Corporation of Florida
SBET,Consumer Discretionary,Sharplink Gaming Ltd
SBFG,Financials,SB Financial Group Inc
SBFM,Health Care,Sunshine Biopharma Inc
SBGI,Communication Services,Sinclair Broadcast Group Inc
SBIG,Information Technology,springbig Holdings Inc
SBLK,Industrials,Star Bulk Carriers Corp
SBRA,Real Estate,Sabra Health Care REIT Inc
SBSI,Financials,Southside Bancshares Inc
SBT,Financials,Sterling Bancorp Inc
SBUX,Consumer Discretionary,Starbucks Corp
SCAQ,NULL,Stratim Cloud Acquisition Corp
SCHL,Communication Services,Scholastic Corp
SCHN,Materials,Schnitzer Steel Industries Inc
SCKT,Information Technology,Socket Mobile Inc
SCLX,Health Care,Scilex Holding Co
SCOR,Communication Services,Comscore Inc
SCPH,Health Care,scPharmaceuticals Inc
SCPL,Communication Services,Sciplay Corp
SCRM,NULL,Screaming Eagle Acquisition Corp
SCSC,Information Technology,Scansource Inc
SCTL,Health Care,Societal CDMO Inc
SCVL,Consumer Discretionary,Shoe Carnival Inc
SCWO,Industrials,374Water Inc
SCWX,Information Technology,SecureWorks Corp
SCYX,Health Care,SCYNEXIS Inc
SDA,NULL,SunCar Technology Group Inc
SDAC,NULL,Sustainable Development Acquisition I Corp
SDC,Health Care,SmileDirectClub Inc
SDGR,Health Care,Schrodinger Inc
SDIG,Information Technology,Stronghold Digital Mining Inc
SEAC,Information Technology,SeaChange International Inc
SEAT,Communication Services,Vivid Seats Inc
SECO,Consumer Discretionary,Secoo Holding Ltd
SEDG,Information Technology,Solaredge Technologies Inc
SEED,Consumer Staples,Origin Agritech Ltd
SEEL,Health Care,Seelos Therapeutics Inc
SEER,Health Care,Seer Inc
SEIC,Financials,SEI Investments Co
SELB,Health Care,Selecta Biosciences Inc
SELF,Real Estate,Global Self Storage Inc
SENEA,Consumer Staples,Seneca Foods Corp
SENEB,Consumer Staples,Seneca Foods Corp
SEPA,NULL,SEP Acquisition Corp
SERA,Health Care,Sera Prognostics Inc
SEV,Consumer Discretionary,Sono Group NV
SEVN,Financials,Seven Hills Realty Trust
SFBC,Financials,Sound Financial Bancorp Inc
SFE,Financials,Safeguard Scientifics Inc
SFIX,Consumer Discretionary,Stitch Fix Inc
SFM,Consumer Staples,Sprouts Farmers Market Inc
SFNC,Financials,Simmons First National Corp
SFR,Real Estate,Appreciate Holdings Inc
SFST,Financials,Southern First Bancshares Inc
SFT,Consumer Discretionary,Shift Technologies Inc
SFWL,Industrials,SHENGFENG DEVELOPMENT Ltd
SGA,Communication Services,Saga Communications Inc
SGBX,Industrials,Safe & Green Holdings Corp
SGC,Consumer Discretionary,Superior Group of Companies Inc
SGEN,Health Care,Seagen Inc
SGH,Information Technology,SMART Global Holdings Inc.
SGHT,Health Care,Sight Sciences Inc
SGLY,Industrials,Singularity Future Technology Ltd
SGMA,Information Technology,SigmaTron International Inc
SGML,Materials,Sigma Lithium Corp
SGMO,Health Care,Sangamo Therapeutics Inc
SGRP,Communication Services,SPAR Group Inc
SGRY,Health Care,Surgery Partners Inc
SGTX,Health Care,Sigilon Therapeutics Inc
SHBI,Financials,Shore Bancshares Inc
SHC,Health Care,Sotera Health Co
SHCR,Health Care,Sharecare Inc
SHEN,Communication Services,Shenandoah Telecommunications Co
SHFS,Financials,SHF Holdings Inc
SHIP,Industrials,Seanergy Maritime Holdings Corp
SHLS,Industrials,Shoals Technologies Group Inc
SHLT,Health Care,SHL Telemedicine Ltd
SHOO,Consumer Discretionary,Steven Madden Ltd
SHPH,Health Care,Shuttle Pharmaceuticals Holdings Inc
SHUA,NULL,SHUAA Partners Acquisition Corp I
SHYF,Industrials,Shyft Group Inc
SIBN,Health Care,SI-BONE Inc
SIDU,Industrials,Sidus Space Inc
SIEB,Financials,Siebert Financial Corp
SIEN,Health Care,Sientra Inc
SIFY,Communication Services,Sify Technologies Ltd
SIGA,Health Care,SIGA Technologies Inc
SIGI,Financials,Selective Insurance Group Inc
SILC,Information Technology,Silicom Ltd
SILK,Health Care,Silk Road Medical Inc
SILO,Health Care,Silo Pharma Inc
SIMO,Information Technology,Silicon Motion Technology Corp
SINT,Health Care,SINTX Technologies Inc
SIRI,Communication Services,Sirius XM Holdings Inc
SISI,Consumer Staples,Shineco Inc
SITM,Information Technology,SiTime Corp
SJ,Communication Services,Scienjoy Holding Corp
SKGR,NULL,SK Growth Opportunities Corp
SKIN,Consumer Staples,Beauty Health Co
SKWD,Financials,Skyward Specialty Insurance Group Inc
SKYT,Information Technology,Skywater Technology Inc
SKYW,Industrials,SkyWest Inc
SKYX,Industrials,SKYX Platforms Corp
SLAB,Information Technology,Silicon Laboratories Inc
SLAC,NULL,Social Leverage Acquisition Corp I
SLAM,NULL,Slam Corp
SLDB,Health Care,Solid Biosciences Inc
SLDP,Consumer Discretionary,Solid Power Inc
SLGC,Health Care,Somalogic Inc
SLGG,Communication Services,"Super League Gaming, Inc."
SLGL,Health Care,Sol Gel Technologies Ltd
SLM,Financials,SLM Corp
SLN,Health Care,Silence Therapeutics PLC
SLNA,Consumer Discretionary,Selina Hospitality PLC
SLNG,Energy,Stabilis Solutions Inc
SLNH,Information Technology,Soluna Holdings Inc
SLNO,Health Care,Soleno Therapeutics Inc
SLP,Health Care,Simulations Plus Inc
SLRN,Health Care,ACELYRIN Inc
SLRX,Health Care,Salarius Pharmaceuticals Inc
SLS,Health Care,Sellas Life Sciences Group Inc
SLVR,NULL,SILVERspac Inc
SMAP,NULL,Sportsmap Tech Acquisition Corp
SMBC,Financials,Southern Missouri Bancorp Inc
SMBK,Financials,SmartFinancial Inc
SMCI,Information Technology,Super Micro Computer Inc
SMFL,Consumer Staples,Smart for Life Inc
SMID,Materials,Smith-Midland Corp
SMLR,Health Care,Semler Scientific Inc
SMMF,Financials,Summit Financial Group Inc
SMMT,Health Care,Summit Therapeutics Inc
SMPL,Consumer Staples,Simply Good Foods Co
SMSI,Information Technology,Smith Micro Software Inc
SMTC,Information Technology,Semtech Corp
SMTI,Health Care,Sanara Medtech Inc
SMX,Information Technology,SMX (Security Matters) PLC
SNAL,Communication Services,Snail Inc
SNAX,Consumer Staples,Stryve Foods Inc
SNBR,Consumer Discretionary,Sleep Number Corp
SNCE,Health Care,Science 37 Holdings Inc
SNCR,Information Technology,Synchronoss Technologies Inc
SNCY,Industrials,Sun Country Airlines Holdings Inc
SND,Energy,Smart Sand Inc
SNDL,Health Care,SNDL Inc
SNDX,Health Care,Syndax Pharmaceuticals Inc
SNES,Health Care,Senestech Inc
SNEX,Financials,StoneX Group Inc
SNFCA,Financials,Security National Financial Corp
SNGX,Health Care,Soligenix Inc
SNOA,Health Care,Sonoma Pharmaceuticals Inc
SNPO,Consumer Discretionary,Snap One Holdings Corp
SNPS,Information Technology,Synopsys Inc
SNPX,Health Care,Synaptogenix Inc
SNRH,NULL,Senior Connect Acquisition Corp I
SNSE,Health Care,Sensei Biotherapeutics Inc
SNT,Information Technology,Senstar Technologies Ltd
SNTG,Industrials,Sentage Holdings Inc
SNTI,Health Care,Senti Biosciences Inc
SNY,Health Care,Sanofi SA
SOBR,Information Technology,Sobr Safe Inc
SOFI,Financials,SoFi Technologies Inc
SOFO,Information Technology,Sonic Foundry Inc
SOHO,Real Estate,Sotherly Hotels Inc
SOHU,Communication Services,Sohu.com Ltd
SOLO,Consumer Discretionary,Electrameccanica Vehicles Corp
SOND,Consumer Discretionary,Sonder Holdings Inc
SONM,Information Technology,Sonim Technologies Inc
SONN,Health Care,Sonnet Biotherapeutics Holdings Inc
SONO,Consumer Discretionary,Sonos Inc
SOPA,Communication Services,Society Pass Inc
SOPH,Health Care,Sophia Genetics SA
SOTK,Information Technology,Sono-Tek Corp
SOUN,Information Technology,SoundHound AI Inc
SOVO,Consumer Staples,Sovos Brands Inc
SP,Industrials,SP Plus Corp
SPCB,Information Technology,Supercom Ltd
SPCM,NULL,Sound Point Acquisition Corp I Ltd
SPFI,Financials,South Plains Financial Inc
SPI,Information Technology,SPI Energy Co Ltd
SPLK,Information Technology,Splunk Inc
SPNS,Information Technology,Sapiens International Corporation NV
SPOK,Communication Services,Spok Holdings Inc
SPPI,Health Care,Spectrum Pharmaceuticals Inc
SPRB,Health Care,Spruce Biosciences Inc
SPRC,Health Care,Scisparc Ltd
SPRO,Health Care,Spero Therapeutics Inc
SPRY,Health Care,ARS Pharmaceuticals Inc
SPSC,Information Technology,SPS Commerce Inc
SPT,Information Technology,Sprout Social Inc
SPTN,Consumer Staples,SpartanNash Co
SPWH,Consumer Discretionary,Sportsmans Warehouse Holdings Inc
SPWR,Industrials,SunPower Corp
SQFT,Real Estate,Presidio Property Trust Inc
SQL,Health Care,SeqLL Inc
SRAD,Consumer Discretionary,Sportradar Group AG
SRCE,Financials,1st Source Corp
SRCL,Industrials,Stericycle Inc
SRDX,Health Care,Surmodics Inc
SRGA,Health Care,Surgalign Holdings Inc
SRPT,Health Care,Sarepta Therapeutics Inc
SRRK,Health Care,Scholar Rock Holding Corp
SRTS,Health Care,Sensus Healthcare Inc
SRZN,Health Care,Surrozen Inc
SSB,Financials,SouthState Corp
SSBI,Financials,Summit State Bank
SSBK,Financials,Southern States Bancshares Inc
SSIC,Financials,Silver Spike Investment Corp
SSKN,Health Care,STRATA Skin Sciences Inc
SSNC,Industrials,SS&C Technologies Holdings Inc
SSNT,Information Technology,SilverSun Technologies Inc
SSP,Communication Services,E W Scripps Co
SSRM,Materials,SSR Mining Inc
SSTI,Information Technology,SoundThinking Inc
SSYS,Information Technology,Stratasys Ltd
STAA,Health Care,STAAR Surgical Co
STAF,Industrials,Staffing 360 Solutions Inc
STBA,Financials,S&T Bancorp Inc
STBX,Communication Services,Starbox Group Holdings Ltd
STCN,Industrials,Steel Connect Inc
STEL,Financials,Stellar Bancorp Inc
STEP,Financials,StepStone Group Inc
STER,Industrials,Sterling Check Corp
STGW,Communication Services,Stagwell Inc
STHO,Real Estate,Star Holdings
STIM,Health Care,Neuronetics Inc
STIX,Information Technology,Semantix Inc
STKH,Consumer Staples,Steakholder Foods Ltd
STKL,Consumer Staples,Sunopta Inc
STKS,Consumer Discretionary,One Group Hospitality Inc
STLD,Materials,Steel Dynamics Inc
STNE,Financials,StoneCo Ltd
STOK,Health Care,Stoke Therapeutics Inc
STRA,Consumer Discretionary,Strategic Education Inc
